holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,date_time,days,traffic_volume
None,272.49,0,0,90,Haze,haze,2/19/2013 11:00,Tuesday,4493
None,269.77,0,0,90,Clouds,overcast clouds,2/19/2013 13:00,Tuesday,4756
None,268.33,0,0,90,Clouds,overcast clouds,2/19/2013 14:00,Tuesday,5120
None,265.84,0,0,90,Clouds,overcast clouds,2/19/2013 16:00,Tuesday,6425
None,264.7,0,0,90,Clouds,overcast clouds,2/19/2013 17:00,Tuesday,5936
None,262.6,0,0,90,Snow,heavy snow,2/19/2013 19:00,Tuesday,3126
None,261.95,0,0,90,Snow,heavy snow,2/19/2013 20:00,Tuesday,2731
None,261.02,0,0,90,Snow,heavy snow,2/19/2013 21:00,Tuesday,2343
None,261.02,0,0,90,Mist,mist,2/19/2013 21:00,Tuesday,2343
None,260.51,0,0,90,Snow,heavy snow,2/19/2013 22:00,Tuesday,1489
None,259.29,0,0,90,Snow,heavy snow,2/20/2013 1:00,Wednesday,295
None,258.89,0,0,75,Snow,heavy snow,2/20/2013 2:00,Wednesday,220
None,258.07,0,0,75,Snow,heavy snow,2/20/2013 4:00,Wednesday,751
None,257.83,0,0,75,Haze,haze,2/20/2013 5:00,Wednesday,2560
None,256.5,0,0,75,Clouds,broken clouds,2/20/2013 7:00,Wednesday,5909
None,256.3,0,0,75,Snow,heavy snow,2/20/2013 8:00,Wednesday,6125
None,257.4,0,0,40,Haze,haze,2/20/2013 10:00,Wednesday,4334
None,258.06,0,0,40,Haze,haze,2/20/2013 11:00,Wednesday,4608
None,259.21,0,0,1,Clear,sky is clear,2/20/2013 13:00,Wednesday,4964
None,259.44,0,0,1,Clear,sky is clear,2/20/2013 14:00,Wednesday,5276
None,259.24,0,0,1,Clear,sky is clear,2/20/2013 16:00,Wednesday,6723
None,258.95,0,0,1,Clear,sky is clear,2/20/2013 17:00,Wednesday,6153
None,257.41,0,0,1,Clear,sky is clear,2/20/2013 19:00,Wednesday,3234
None,257.06,0,0,1,Clear,sky is clear,2/20/2013 20:00,Wednesday,2987
None,256,0,0,1,Clear,sky is clear,2/20/2013 22:00,Wednesday,1635
None,255.38,0,0,1,Clear,sky is clear,2/20/2013 23:00,Wednesday,1034
None,254.45,0,0,1,Clear,sky is clear,2/21/2013 1:00,Thursday,326
None,254.19,0,0,1,Clear,sky is clear,2/21/2013 2:00,Thursday,244
None,253.08,0,0,1,Clear,sky is clear,2/21/2013 4:00,Thursday,791
None,252.49,0,0,1,Clear,sky is clear,2/21/2013 5:00,Thursday,2607
None,252.21,0,0,1,Clear,sky is clear,2/21/2013 6:00,Thursday,5685
None,251.51,0,0,1,Clear,sky is clear,2/21/2013 7:00,Thursday,6986
None,252.97,0,0,1,Clear,sky is clear,2/21/2013 8:00,Thursday,6250
None,258.84,0,0,20,Snow,heavy snow,2/21/2013 11:00,Thursday,4654
None,260.22,0,0,20,Clouds,few clouds,2/21/2013 12:00,Thursday,5044
None,260.53,0,0,1,Clear,sky is clear,2/21/2013 13:00,Thursday,5206
None,262.02,0,0,57,Clouds,broken clouds,2/21/2013 14:00,Thursday,5484
None,264.1,0,0,57,Clouds,broken clouds,2/21/2013 15:00,Thursday,6103
None,263.7,0,0,1,Clear,sky is clear,2/21/2013 16:00,Thursday,6619
None,263.51,0,0,90,Clouds,overcast clouds,2/21/2013 17:00,Thursday,6148
None,262.95,0,0,90,Clouds,overcast clouds,2/21/2013 18:00,Thursday,4707
None,262.2,0,0,90,Clouds,overcast clouds,2/21/2013 19:00,Thursday,3431
None,261.15,0,0,90,Clouds,overcast clouds,2/21/2013 20:00,Thursday,3030
None,260.55,0,0,90,Clouds,overcast clouds,2/21/2013 21:00,Thursday,2695
None,259.95,0,0,90,Clouds,overcast clouds,2/21/2013 22:00,Thursday,2049
None,259.62,0,0,1,Clear,sky is clear,2/21/2013 23:00,Thursday,1196
None,259.06,0,0,81,Clouds,broken clouds,2/22/2013 0:00,Friday,682
None,258.25,0,0,75,Clouds,broken clouds,2/22/2013 1:00,Friday,373
None,257.63,0,0,75,Clouds,broken clouds,2/22/2013 2:00,Friday,309
None,258.18,0,0,75,Clouds,broken clouds,2/22/2013 3:00,Friday,406
None,257.73,0,0,1,Clear,sky is clear,2/22/2013 4:00,Friday,861
None,257.3,0,0,70,Clouds,broken clouds,2/22/2013 5:00,Friday,2358
None,258.27,0,0,1,Clear,sky is clear,2/22/2013 6:00,Friday,4068
None,258.13,0,0,40,Clouds,scattered clouds,2/22/2013 7:00,Friday,3675
None,258.12,0,0,75,Clouds,broken clouds,2/22/2013 8:00,Friday,3310
None,260.19,0,0,75,Clouds,broken clouds,2/22/2013 9:00,Friday,3870
None,262.06,0,0,75,Clouds,broken clouds,2/22/2013 10:00,Friday,3479
None,263.69,0,0,75,Clouds,broken clouds,2/22/2013 11:00,Friday,3541
None,265.24,0,0,75,Clouds,broken clouds,2/22/2013 12:00,Friday,4132
None,266.07,0,0,75,Clouds,broken clouds,2/22/2013 13:00,Friday,4476
None,266.69,0,0,90,Clouds,overcast clouds,2/22/2013 14:00,Friday,4913
None,266.69,0,0,90,Clouds,overcast clouds,2/22/2013 15:00,Friday,5254
None,266.83,0,0,90,Clouds,overcast clouds,2/22/2013 16:00,Friday,5830
None,266.95,0,0,90,Clouds,overcast clouds,2/22/2013 17:00,Friday,5433
None,266.9,0,0,90,Clouds,overcast clouds,2/22/2013 18:00,Friday,4421
None,266.85,0,0,90,Clouds,overcast clouds,2/22/2013 19:00,Friday,3254
None,266.99,0,0,90,Clouds,overcast clouds,2/22/2013 20:00,Friday,2759
None,266.99,0,0,90,Clouds,overcast clouds,2/22/2013 21:00,Friday,2566
None,267.16,0,0,90,Clouds,overcast clouds,2/22/2013 22:00,Friday,2203
None,267.08,0,0,90,Clouds,overcast clouds,2/22/2013 23:00,Friday,1559
None,266.99,0,0,90,Snow,heavy snow,2/23/2013 0:00,Saturday,1059
None,266.94,0,0,90,Snow,heavy snow,2/23/2013 1:00,Saturday,829
None,266.84,0,0,90,Snow,heavy snow,2/23/2013 2:00,Saturday,545
None,266.84,0,0,90,Mist,mist,2/23/2013 2:00,Saturday,545
None,266.42,0,0,90,Snow,heavy snow,2/23/2013 3:00,Saturday,367
None,266.42,0,0,90,Mist,mist,2/23/2013 3:00,Saturday,367
None,266.42,0,0,90,Snow,snow,2/23/2013 3:00,Saturday,367
None,266.37,0,0,90,Snow,heavy snow,2/23/2013 4:00,Saturday,387
None,266.37,0,0,90,Mist,mist,2/23/2013 4:00,Saturday,387
None,266.37,0,0,90,Snow,snow,2/23/2013 4:00,Saturday,387
None,266.37,0,0,90,Fog,fog,2/23/2013 4:00,Saturday,387
None,266.63,0,0,90,Snow,heavy snow,2/23/2013 5:00,Saturday,664
None,266.63,0,0,90,Mist,mist,2/23/2013 5:00,Saturday,664
None,266.63,0,0,90,Snow,snow,2/23/2013 5:00,Saturday,664
None,266.63,0,0,90,Snow,heavy snow,2/23/2013 6:00,Saturday,1188
None,266.63,0,0,90,Mist,mist,2/23/2013 6:00,Saturday,1188
None,266.63,0,0,90,Snow,heavy snow,2/23/2013 7:00,Saturday,1943
None,266.63,0,0,90,Mist,mist,2/23/2013 7:00,Saturday,1943
None,266.63,0,0,90,Snow,heavy snow,2/23/2013 8:00,Saturday,2976
None,266.63,0,0,90,Mist,mist,2/23/2013 8:00,Saturday,2976
None,266.63,0,0,90,Snow,snow,2/23/2013 8:00,Saturday,2976
None,266.63,0,0,90,Fog,fog,2/23/2013 8:00,Saturday,2976
None,267.23,0,0,90,Snow,heavy snow,2/23/2013 9:00,Saturday,3524
None,267.23,0,0,90,Mist,mist,2/23/2013 9:00,Saturday,3524
None,268.07,0,0,90,Snow,heavy snow,2/23/2013 10:00,Saturday,3890
None,268.07,0,0,90,Mist,mist,2/23/2013 10:00,Saturday,3890
None,269.13,0,0,90,Snow,heavy snow,2/23/2013 11:00,Saturday,4212
None,269.74,0,0,90,Snow,heavy snow,2/23/2013 12:00,Saturday,4600
None,269.95,0,0,97,Clouds,overcast clouds,2/23/2013 13:00,Saturday,4455
None,270.36,0,0,90,Snow,heavy snow,2/23/2013 14:00,Saturday,4776
None,270.3,0,0,90,Snow,heavy snow,2/23/2013 15:00,Saturday,4492
None,270,0,0,90,Snow,heavy snow,2/23/2013 16:00,Saturday,4588
None,269.65,0,0,90,Snow,heavy snow,2/23/2013 17:00,Saturday,4725
None,269.31,0,0,90,Snow,heavy snow,2/23/2013 18:00,Saturday,4301
None,269.23,0,0,90,Snow,heavy snow,2/23/2013 19:00,Saturday,3394
None,268.76,0,0,90,Snow,heavy snow,2/23/2013 20:00,Saturday,2782
None,268.43,0,0,90,Snow,heavy snow,2/23/2013 21:00,Saturday,2929
None,268.01,0,0,90,Snow,heavy snow,2/23/2013 22:00,Saturday,2441
None,266.96,0,0,90,Snow,heavy snow,2/23/2013 23:00,Saturday,1799
None,266.87,0,0,90,Snow,heavy snow,2/24/2013 0:00,Sunday,1093
None,266.35,0,0,90,Snow,heavy snow,2/24/2013 1:00,Sunday,785
None,266.74,0,0,90,Snow,heavy snow,2/24/2013 2:00,Sunday,612
None,266.56,0,0,90,Snow,heavy snow,2/24/2013 3:00,Sunday,368
None,266.51,0,0,90,Snow,heavy snow,2/24/2013 4:00,Sunday,252
None,266.81,0,0,90,Mist,mist,2/24/2013 5:00,Sunday,454
None,266.81,0,0,90,Snow,heavy snow,2/24/2013 5:00,Sunday,454
None,266.8,0,0,90,Snow,heavy snow,2/24/2013 6:00,Sunday,696
None,266.8,0,0,90,Mist,mist,2/24/2013 6:00,Sunday,696
None,266.8,0,0,90,Snow,heavy snow,2/24/2013 7:00,Sunday,996
None,266.8,0,0,90,Mist,mist,2/24/2013 7:00,Sunday,996
None,267.12,0,0,90,Mist,mist,2/24/2013 8:00,Sunday,1633
None,267.12,0,0,90,Snow,heavy snow,2/24/2013 8:00,Sunday,1633
None,267.79,0,0,90,Mist,mist,2/24/2013 9:00,Sunday,2341
None,268.82,0,0,90,Mist,mist,2/24/2013 10:00,Sunday,3229
None,270.03,0,0,90,Mist,mist,2/24/2013 11:00,Sunday,3488
None,270.03,0,0,90,Haze,haze,2/24/2013 11:00,Sunday,3488
None,271.01,0,0,90,Haze,haze,2/24/2013 12:00,Sunday,3873
None,271.44,0,0,90,Clouds,overcast clouds,2/24/2013 13:00,Sunday,4204
None,271.54,0,0,75,Clouds,broken clouds,2/24/2013 14:00,Sunday,4277
None,271.47,0,0,75,Clouds,broken clouds,2/24/2013 15:00,Sunday,4073
None,271.23,0,0,75,Clouds,broken clouds,2/24/2013 16:00,Sunday,4473
None,270.62,0,0,75,Clouds,broken clouds,2/24/2013 17:00,Sunday,3845
None,269.02,0,0,75,Clouds,broken clouds,2/24/2013 18:00,Sunday,3509
None,267.95,0,0,90,Clouds,overcast clouds,2/24/2013 19:00,Sunday,2693
None,267.49,0,0,90,Clouds,overcast clouds,2/24/2013 20:00,Sunday,2191
None,267.2,0,0,90,Mist,mist,2/24/2013 21:00,Sunday,1837
None,266.09,0,0,75,Mist,mist,2/24/2013 22:00,Sunday,1289
None,265.72,0,0,90,Clouds,overcast clouds,2/24/2013 23:00,Sunday,1056
None,264.4,0,0,90,Clouds,overcast clouds,2/25/2013 0:00,Monday,472
None,263.42,0,0,40,Haze,haze,2/25/2013 1:00,Monday,260
None,263.42,0,0,40,Mist,mist,2/25/2013 1:00,Monday,260
None,262.5,0,0,75,Mist,mist,2/25/2013 2:00,Monday,229
None,262.43,0,0,90,Mist,mist,2/25/2013 3:00,Monday,291
None,262.43,0,0,90,Fog,fog,2/25/2013 3:00,Monday,291
None,261.73,0,0,90,Mist,mist,2/25/2013 4:00,Monday,778
None,261.44,0,0,40,Mist,mist,2/25/2013 5:00,Monday,2459
None,261.44,0,0,40,Haze,haze,2/25/2013 5:00,Monday,2459
None,261.44,0,0,40,Fog,fog,2/25/2013 5:00,Monday,2459
None,261.44,0,0,40,Snow,heavy snow,2/25/2013 5:00,Monday,2459
None,259.4,0,0,20,Mist,mist,2/25/2013 6:00,Monday,5615
None,259.4,0,0,20,Haze,haze,2/25/2013 6:00,Monday,5615
None,259.4,0,0,20,Snow,heavy snow,2/25/2013 6:00,Monday,5615
None,259.36,0,0,20,Mist,mist,2/25/2013 7:00,Monday,6920
None,266.09,0,0,90,Haze,haze,2/25/2013 10:00,Monday,4232
None,266.09,0,0,90,Mist,mist,2/25/2013 10:00,Monday,4232
None,268.76,0,0,90,Haze,haze,2/25/2013 11:00,Monday,4271
None,268.76,0,0,90,Mist,mist,2/25/2013 11:00,Monday,4271
None,271.5,0,0,90,Clouds,overcast clouds,2/25/2013 12:00,Monday,4734
None,273.43,0,0,90,Clouds,overcast clouds,2/25/2013 14:00,Monday,5108
None,273.78,0,0,75,Clouds,broken clouds,2/25/2013 15:00,Monday,5535
None,273.43,0,0,75,Clouds,broken clouds,2/25/2013 16:00,Monday,6374
None,272.71,0,0,75,Clouds,broken clouds,2/25/2013 17:00,Monday,5941
None,271.03,0,0,40,Clouds,scattered clouds,2/25/2013 18:00,Monday,4384
None,269.29,0,0,20,Clouds,few clouds,2/25/2013 19:00,Monday,2940
None,268.38,0,0,40,Clouds,scattered clouds,2/25/2013 20:00,Monday,2545
None,267.49,0,0,40,Mist,mist,2/25/2013 21:00,Monday,2079
None,266.57,0,0,20,Mist,mist,2/25/2013 22:00,Monday,1457
None,266.03,0,0,90,Haze,haze,2/25/2013 23:00,Monday,910
None,266.03,0,0,90,Mist,mist,2/25/2013 23:00,Monday,910
None,266.66,0,0,90,Clouds,overcast clouds,2/26/2013 0:00,Tuesday,495
None,268.17,0,0,90,Clouds,overcast clouds,2/26/2013 1:00,Tuesday,293
None,268.31,0,0,90,Haze,haze,2/26/2013 2:00,Tuesday,229
None,268.56,0,0,90,Mist,mist,2/26/2013 3:00,Tuesday,298
None,268.77,0,0,90,Haze,haze,2/26/2013 4:00,Tuesday,808
None,268.39,0,0,90,Haze,haze,2/26/2013 5:00,Tuesday,2572
None,268.7,0,0,90,Haze,haze,2/26/2013 6:00,Tuesday,5886
None,268.97,0,0,90,Haze,haze,2/26/2013 8:00,Tuesday,6219
None,268.97,0,0,90,Mist,mist,2/26/2013 8:00,Tuesday,6219
None,269.92,0,0,90,Haze,haze,2/26/2013 9:00,Tuesday,5134
None,269.92,0,0,90,Mist,mist,2/26/2013 9:00,Tuesday,5134
None,270.95,0,0,90,Haze,haze,2/26/2013 10:00,Tuesday,4398
None,271.93,0,0,90,Haze,haze,2/26/2013 11:00,Tuesday,4557
None,273.08,0,0,90,Haze,haze,2/26/2013 12:00,Tuesday,4791
None,274.19,0,0,90,Haze,haze,2/26/2013 13:00,Tuesday,4821
None,274.38,0,0,75,Haze,haze,2/26/2013 14:00,Tuesday,5162
None,274.46,0,0,1,Haze,haze,2/26/2013 15:00,Tuesday,5948
None,274.28,0,0,20,Haze,haze,2/26/2013 16:00,Tuesday,6776
None,273.65,0,0,20,Haze,haze,2/26/2013 17:00,Tuesday,6543
None,272.43,0,0,1,Haze,haze,2/26/2013 18:00,Tuesday,4564
None,271.44,0,0,1,Haze,haze,2/26/2013 19:00,Tuesday,3184
None,268.98,0,0,1,Haze,haze,2/26/2013 20:00,Tuesday,2818
None,268.98,0,0,1,Mist,mist,2/26/2013 20:00,Tuesday,2818
None,267.46,0,0,1,Mist,mist,2/26/2013 21:00,Tuesday,3406
None,267.46,0,0,1,Haze,haze,2/26/2013 21:00,Tuesday,3406
None,266.32,0,0,1,Haze,haze,2/26/2013 22:00,Tuesday,3111
None,266.32,0,0,1,Mist,mist,2/26/2013 22:00,Tuesday,3111
None,265.01,0,0,1,Mist,mist,2/26/2013 23:00,Tuesday,1203
None,265.08,0,0,1,Mist,mist,2/27/2013 0:00,Wednesday,592
None,264.05,0,0,1,Mist,mist,2/27/2013 2:00,Wednesday,263
None,264.05,0,0,1,Fog,fog,2/27/2013 2:00,Wednesday,263
None,263.9,0,0,1,Mist,mist,2/27/2013 3:00,Wednesday,296
None,263.9,0,0,1,Fog,fog,2/27/2013 3:00,Wednesday,296
None,264.15,0,0,90,Mist,mist,2/27/2013 4:00,Wednesday,773
None,264.15,0,0,90,Fog,fog,2/27/2013 4:00,Wednesday,773
None,264,0,0,1,Mist,mist,2/27/2013 5:00,Wednesday,2604
None,264,0,0,1,Fog,fog,2/27/2013 5:00,Wednesday,2604
None,264.72,0,0,90,Mist,mist,2/27/2013 6:00,Wednesday,5881
None,264.72,0,0,90,Fog,fog,2/27/2013 6:00,Wednesday,5881
None,264.42,0,0,40,Mist,mist,2/27/2013 7:00,Wednesday,7067
None,264.42,0,0,40,Fog,fog,2/27/2013 7:00,Wednesday,7067
None,265.16,0,0,90,Mist,mist,2/27/2013 8:00,Wednesday,6128
None,265.16,0,0,90,Fog,fog,2/27/2013 8:00,Wednesday,6128
None,267.73,0,0,90,Haze,haze,2/27/2013 9:00,Wednesday,5156
None,267.73,0,0,90,Mist,mist,2/27/2013 9:00,Wednesday,5156
None,267.73,0,0,90,Fog,fog,2/27/2013 9:00,Wednesday,5156
None,269.5,0,0,90,Mist,mist,2/27/2013 10:00,Wednesday,4595
None,269.5,0,0,90,Haze,haze,2/27/2013 10:00,Wednesday,4595
None,271,0,0,90,Haze,haze,2/27/2013 11:00,Wednesday,4691
None,271,0,0,90,Mist,mist,2/27/2013 11:00,Wednesday,4691
None,272.63,0,0,75,Haze,haze,2/27/2013 12:00,Wednesday,4965
None,274.07,0,0,40,Haze,haze,2/27/2013 13:00,Wednesday,4899
None,274.62,0,0,75,Haze,haze,2/27/2013 14:00,Wednesday,5199
None,274.6,0,0,90,Clouds,overcast clouds,2/27/2013 15:00,Wednesday,5763
None,274.65,0,0,75,Clouds,broken clouds,2/27/2013 16:00,Wednesday,6688
None,274.56,0,0,90,Clouds,overcast clouds,2/27/2013 17:00,Wednesday,6178
None,274.1,0,0,90,Clouds,overcast clouds,2/27/2013 18:00,Wednesday,4580
None,273.87,0,0,90,Clouds,overcast clouds,2/27/2013 19:00,Wednesday,3395
None,274.09,0,0,90,Clouds,overcast clouds,2/27/2013 20:00,Wednesday,3056
None,273.39,0,0,90,Clouds,overcast clouds,2/27/2013 21:00,Wednesday,2642
None,272.5,0,0,90,Clouds,overcast clouds,2/27/2013 22:00,Wednesday,1771
None,272.08,0,0,90,Clouds,overcast clouds,2/27/2013 23:00,Wednesday,1150
None,271.61,0,0,75,Clouds,broken clouds,2/28/2013 0:00,Thursday,659
None,271.39,0,0,90,Clouds,overcast clouds,2/28/2013 1:00,Thursday,325
None,271.3,0,0,90,Clouds,overcast clouds,2/28/2013 2:00,Thursday,256
None,271.22,0,0,90,Clouds,overcast clouds,2/28/2013 3:00,Thursday,335
None,271.21,0,0,90,Clouds,overcast clouds,2/28/2013 4:00,Thursday,767
None,271.18,0,0,90,Clouds,overcast clouds,2/28/2013 5:00,Thursday,2579
None,271.04,0,0,90,Clouds,overcast clouds,2/28/2013 6:00,Thursday,5853
None,270.96,0,0,90,Clouds,overcast clouds,2/28/2013 7:00,Thursday,7029
None,276.25,0,0,75,Clouds,broken clouds,2/28/2013 13:00,Thursday,5242
None,276.94,0,0,75,Clouds,broken clouds,2/28/2013 14:00,Thursday,5709
None,276.74,0,0,75,Clouds,broken clouds,2/28/2013 15:00,Thursday,6356
None,276.08,0,0,90,Clouds,overcast clouds,2/28/2013 16:00,Thursday,6721
None,275,0,0,90,Clouds,overcast clouds,2/28/2013 17:00,Thursday,6304
None,273.65,0,0,90,Clouds,overcast clouds,2/28/2013 18:00,Thursday,4858
None,272.48,0,0,90,Clouds,overcast clouds,2/28/2013 19:00,Thursday,3677
None,271.84,0,0,90,Clouds,overcast clouds,2/28/2013 20:00,Thursday,3048
None,271.35,0,0,75,Clouds,broken clouds,2/28/2013 21:00,Thursday,3465
None,270.79,0,0,90,Clouds,overcast clouds,2/28/2013 22:00,Thursday,2191
None,270.79,0,0,90,Clouds,overcast clouds,2/28/2013 23:00,Thursday,1336
None,270.71,0,0,75,Clouds,broken clouds,3/1/2013 0:00,Friday,713
None,270.89,0,0,75,Clouds,broken clouds,3/1/2013 1:00,Friday,395
None,271.28,0,0,90,Clouds,overcast clouds,3/1/2013 2:00,Friday,345
None,271.66,0,0,90,Clouds,overcast clouds,3/1/2013 3:00,Friday,357
None,271.71,0,0,90,Clouds,overcast clouds,3/1/2013 4:00,Friday,748
None,271.71,0,0,90,Clouds,overcast clouds,3/1/2013 5:00,Friday,2433
None,271.52,0,0,90,Clouds,overcast clouds,3/1/2013 6:00,Friday,5452
None,271.48,0,0,90,Clouds,overcast clouds,3/1/2013 7:00,Friday,6864
None,271.34,0,0,90,Clouds,overcast clouds,3/1/2013 8:00,Friday,6144
None,271.1,0,0,90,Snow,heavy snow,3/1/2013 10:00,Friday,4861
None,271.25,0,0,90,Snow,heavy snow,3/1/2013 11:00,Friday,5373
None,271.52,0,0,90,Snow,heavy snow,3/1/2013 12:00,Friday,5692
None,271.75,0,0,90,Clouds,overcast clouds,3/1/2013 13:00,Friday,5626
None,271.7,0,0,90,Clouds,overcast clouds,3/1/2013 14:00,Friday,5803
None,271.65,0,0,90,Clouds,overcast clouds,3/1/2013 15:00,Friday,6453
None,271.28,0,0,90,Clouds,overcast clouds,3/1/2013 16:00,Friday,6570
None,270.99,0,0,90,Clouds,overcast clouds,3/1/2013 17:00,Friday,6296
None,270.64,0,0,90,Clouds,overcast clouds,3/1/2013 18:00,Friday,5252
None,270.15,0,0,90,Clouds,overcast clouds,3/1/2013 19:00,Friday,4210
None,269.98,0,0,90,Clouds,overcast clouds,3/1/2013 20:00,Friday,3382
None,269.25,0,0,90,Clouds,overcast clouds,3/1/2013 21:00,Friday,3235
None,268.75,0,0,90,Clouds,overcast clouds,3/1/2013 22:00,Friday,2689
None,268.32,0,0,90,Clouds,overcast clouds,3/1/2013 23:00,Friday,1805
None,268.18,0,0,90,Clouds,overcast clouds,3/2/2013 0:00,Saturday,1082
None,268.09,0,0,90,Clouds,overcast clouds,3/2/2013 1:00,Saturday,712
None,267.99,0,0,90,Clouds,overcast clouds,3/2/2013 2:00,Saturday,587
None,267.99,0,0,90,Clouds,overcast clouds,3/2/2013 3:00,Saturday,379
None,267.6,0,0,90,Snow,heavy snow,3/2/2013 4:00,Saturday,371
None,267.9,0,0,90,Clouds,overcast clouds,3/2/2013 5:00,Saturday,661
None,267.95,0,0,90,Clouds,overcast clouds,3/2/2013 6:00,Saturday,1269
None,268.04,0,0,90,Clouds,overcast clouds,3/2/2013 7:00,Saturday,2098
None,268.31,0,0,90,Clouds,overcast clouds,3/2/2013 8:00,Saturday,3092
None,269.21,0,0,90,Clouds,overcast clouds,3/2/2013 10:00,Saturday,4397
None,269.6,0,0,90,Clouds,overcast clouds,3/2/2013 11:00,Saturday,4747
None,269.95,0,0,90,Clouds,overcast clouds,3/2/2013 12:00,Saturday,5219
None,270.46,0,0,90,Clouds,overcast clouds,3/2/2013 13:00,Saturday,5190
None,271.11,0,0,75,Clouds,broken clouds,3/2/2013 14:00,Saturday,4935
None,271.44,0,0,75,Clouds,broken clouds,3/2/2013 15:00,Saturday,4921
None,271.53,0,0,75,Clouds,broken clouds,3/2/2013 16:00,Saturday,4754
None,271.12,0,0,40,Clouds,scattered clouds,3/2/2013 17:00,Saturday,4588
None,269.74,0,0,40,Clouds,scattered clouds,3/2/2013 18:00,Saturday,4533
None,268.65,0,0,20,Clouds,few clouds,3/2/2013 19:00,Saturday,3440
None,267.81,0,0,20,Clouds,few clouds,3/2/2013 20:00,Saturday,2958
None,266.46,0,0,1,Clear,sky is clear,3/2/2013 21:00,Saturday,3342
None,265.56,0,0,1,Clear,sky is clear,3/2/2013 22:00,Saturday,3961
None,264.63,0,0,1,Clear,sky is clear,3/2/2013 23:00,Saturday,2149
None,262.42,0,0,1,Clear,sky is clear,3/3/2013 1:00,Sunday,795
None,261.8,0,0,1,Clear,sky is clear,3/3/2013 2:00,Sunday,666
None,260.04,0,0,1,Clear,sky is clear,3/3/2013 4:00,Sunday,277
None,259.16,0,0,1,Clear,sky is clear,3/3/2013 5:00,Sunday,449
None,258.88,0,0,1,Clear,sky is clear,3/3/2013 6:00,Sunday,697
None,258.2,0,0,1,Clear,sky is clear,3/3/2013 7:00,Sunday,1039
None,260.09,0,0,1,Clear,sky is clear,3/3/2013 8:00,Sunday,1827
None,263.31,0,0,1,Clear,sky is clear,3/3/2013 9:00,Sunday,2660
None,265.82,0,0,1,Clear,sky is clear,3/3/2013 10:00,Sunday,3322
None,267.92,0,0,1,Clear,sky is clear,3/3/2013 11:00,Sunday,3688
None,269.05,0,0,1,Clear,sky is clear,3/3/2013 12:00,Sunday,4300
None,270.22,0,0,1,Clear,sky is clear,3/3/2013 13:00,Sunday,4173
None,270.88,0,0,1,Clear,sky is clear,3/3/2013 14:00,Sunday,4348
None,271.34,0,0,20,Clouds,few clouds,3/3/2013 15:00,Sunday,4348
None,271.55,0,0,75,Clouds,broken clouds,3/3/2013 16:00,Sunday,4356
None,270.99,0,0,75,Clouds,broken clouds,3/3/2013 17:00,Sunday,3882
None,269.81,0,0,40,Clouds,scattered clouds,3/3/2013 18:00,Sunday,3635
None,269.09,0,0,40,Clouds,scattered clouds,3/3/2013 19:00,Sunday,2890
None,268.96,0,0,90,Clouds,overcast clouds,3/3/2013 20:00,Sunday,2453
None,268.62,0,0,75,Clouds,broken clouds,3/3/2013 21:00,Sunday,3714
None,268.31,0,0,90,Clouds,overcast clouds,3/3/2013 22:00,Sunday,2229
None,268.16,0,0,90,Clouds,overcast clouds,3/3/2013 23:00,Sunday,1051
None,267.94,0,0,90,Clouds,overcast clouds,3/4/2013 0:00,Monday,511
None,266.74,0,0,75,Clouds,broken clouds,3/4/2013 1:00,Monday,316
None,266.31,0,0,40,Clouds,scattered clouds,3/4/2013 2:00,Monday,256
None,266.17,0,0,90,Clouds,overcast clouds,3/4/2013 4:00,Monday,797
None,265.9,0,0,75,Clouds,broken clouds,3/4/2013 5:00,Monday,2611
None,265.46,0,0,75,Clouds,broken clouds,3/4/2013 7:00,Monday,5281
None,266.21,0,0,75,Clouds,broken clouds,3/4/2013 8:00,Monday,4318
None,269.62,0,0,40,Clouds,scattered clouds,3/4/2013 10:00,Monday,3826
None,270.89,0,0,20,Clouds,few clouds,3/4/2013 11:00,Monday,3892
None,272.76,0,0,40,Clouds,scattered clouds,3/4/2013 13:00,Monday,4197
None,272.89,0,0,75,Clouds,broken clouds,3/4/2013 14:00,Monday,4630
None,273.08,0,0,75,Clouds,broken clouds,3/4/2013 15:00,Monday,5194
None,273.21,0,0,75,Clouds,broken clouds,3/4/2013 16:00,Monday,6235
None,272.42,0,0,75,Clouds,broken clouds,3/4/2013 17:00,Monday,5549
None,271.52,0,0,75,Clouds,broken clouds,3/4/2013 18:00,Monday,3913
None,270.95,0,0,75,Clouds,broken clouds,3/4/2013 19:00,Monday,2617
None,270.87,0,0,75,Clouds,broken clouds,3/4/2013 20:00,Monday,2093
None,270.77,0,0,90,Clouds,overcast clouds,3/4/2013 21:00,Monday,1776
None,270.59,0,0,90,Clouds,overcast clouds,3/4/2013 22:00,Monday,1343
None,270.59,0,0,90,Clouds,overcast clouds,3/4/2013 23:00,Monday,2298
None,270.63,0,0,90,Clouds,overcast clouds,3/5/2013 1:00,Tuesday,438
None,270.26,0,0,90,Clouds,overcast clouds,3/5/2013 2:00,Tuesday,289
None,269.79,0,0,90,Clouds,overcast clouds,3/5/2013 3:00,Tuesday,369
None,270.02,0,0,90,Clouds,overcast clouds,3/5/2013 4:00,Tuesday,848
None,269.59,0,0,90,Snow,heavy snow,3/5/2013 5:00,Tuesday,2410
None,268.85,0,0,90,Snow,heavy snow,3/5/2013 7:00,Tuesday,3865
